EVI,NDVI,date
0.2795394592208856,0.40671714448525903,2025-02-17
0.28605167530868536,0.3944632703063125,2025-02-22
0.24744975719853984,0.33048529400915394,2025-03-04
0.19216903701654445,0.27847597291683934,2025-03-09
0.17517551150078187,0.2439535300253553,2025-03-14
0.16570115118634435,0.21877398224711833,2025-03-19
0.16562782461569284,0.21057178015904607,2025-03-24
0.16729565615978106,0.20652283111320122,2025-03-29
0.16454101712931207,0.21114103989267666,2025-03-31
0.16254628346817998,0.21374455881080162,2025-04-03
0.14636941306592902,0.18484183331975335,2025-04-08
0.13991046905296473,0.17230751139164394,2025-04-13
0.1428973342356467,0.18971568875226136,2025-04-18
0.13132834698450785,0.16251078027726523,2025-04-20
0.16539131247023875,0.20557508805138044,2025-04-23
0.14208738941939553,0.18561108433585732,2025-04-28
0.14052436680876884,0.19379655772905405,2025-05-10
0.13853146032376587,0.17399881754893018,2025-05-18
0.1378036934134032,0.1731582862392204,2025-05-23
0.12367284032825245,0.15023017387484058,2025-05-30
0.12474816449318009,0.15482115018874493,2025-06-07
0.1349699583318337,0.16235507035314176,2025-06-12
0.2570154502005166,0.39754172428832935,2025-09-15
0.2549489497062257,0.38868391282321774,2025-09-25
0.2062781487459895,0.29371600343685017,2025-10-10
0.20445597208144103,0.320034320228024,2025-10-15
0.20285397240207542,0.3160296663251803,2025-10-17
0.2100740257251317,0.3010407892468564,2025-10-20
0.2063299629299055,0.32624919079184944,2025-10-25
0.22153486633431296,0.361124412609767,2025-11-06
0.23162307759729175,0.3564087493602539,2025-11-09
0.24631762332387605,0.36429765898306143,2025-11-14
0.2715745814282229,0.38313234187049305,2025-11-19
0.30565322564289205,0.4111338734648557,2025-11-24
0.33583061801084235,0.49310770919902586,2025-12-04
0.3461746598468152,0.49182976060636674,2025-12-09
0.35893952892399406,0.5170573760099121,2025-12-16
0.34760808572213,0.4917960271335573,2025-12-19
0.37246778509304673,0.5219649731370628,2025-12-24
0.36501947234356935,0.5021655706478694,2025-12-29
0.3426996819201983,0.5052988658986878,2026-01-13
0.3527129353230545,0.49492818097763697,2026-01-18
0.31366948703274633,0.4470479593600166,2026-02-07
